x,y,z,intensity,classification
184.40508,147.02284,155.43869,164.27882,2
95.68017,138.2148,152.19595,184.22798,2
23.49737,37.79036,151.56134,107.25595,5
164.93057,69.57883,151.20523,199.52481,2
149.89641,25.503122,151.28252,184.88255,2
28.680668,83.50333,151.18117,187.18156,2
186.76886,145.99759,155.5341,78.69978,2
125.839584,3.2555141,152.96283,127.997246,5
39.936703,49.96831,151.34236,170.05225,2
47.418358,104.81548,151.62494,193.49353,2
153.4383,145.7042,153.8547,69.03492,2
51.705696,138.14693,151.41783,81.98999,5
76.936905,74.45832,151.93604,174.09984,2
101.33026,130.32974,152.21758,216.5042,2
64.706245,70.75737,151.96608,190.63388,2
65.337105,80.17216,151.98692,163.4589,2
138.22849,87.67854,153.3372,136.65903,2
86.64855,26.190527,152.80551,158.46962,2
67.22854,25.78076,151.70486,161.72505,2
173.5391,100.79283,153.57074,194.85422,2
73.57213,31.209194,151.85478,159.50786,2
198.66907,86.99008,153.6941,39.227665,5
191.56815,19.939034,152.48694,99.918076,2
18.67739,50.034515,151.22067,177.30415,2
83.46462,88.492874,151.61919,164.75703,2
42.75789,24.828573,151.42197,79.41166,5
39.756557,57.624622,151.45143,175.89195,2
56.666023,104.508575,151.7642,48.935307,2
127.574104,116.82293,153.07732,82.13914,2
17.84521,42.71259,153.10132,103.322365,5
125.97904,124.21727,153.96242,77.79551,5
75.12735,90.14812,151.78654,157.82448,2
25.448101,73.492905,151.72717,74.67,5
119.38085,123.9365,154.2443,88.37218,5
199.51523,103.59193,153.99867,92.86026,5
78.31522,136.93484,151.46396,187.60326,2
183.3611,99.8615,153.37587,174.15678,2
106.431366,51.667564,151.12622,165.4891,2
11.045626,85.19815,150.40685,181.82944,2
73.4421,33.69322,151.58525,175.57928,2
69.23749,75.94183,152.01598,168.46379,2
187.57715,36.435535,154.15111,89.647385,5
124.50748,122.571335,152.79172,194.45438,2
53.76193,146.68489,150.50739,79.69228,2
72.297066,22.33211,152.93776,107.30338,5
91.31118,115.08851,152.97751,93.16593,5
21.492708,48.48996,151.24939,189.89262,2
61.558403,15.50212,153.54404,53.209076,5
163.09789,52.69374,151.8081,74.090324,2
2.413839,118.41389,151.3633,98.847885,5
27.82082,47.945206,151.57167,99.0322,5
32.89318,125.89944,150.89577,203.56123,2
162.68143,81.04595,152.91757,155.72467,2
28.01325,117.78132,152.82188,97.274185,5
183.15334,2.4963078,151.73915,109.59625,2
185.29947,107.19586,153.62346,191.69191,2
87.536285,44.33693,151.42618,89.83155,2
152.01695,93.87152,155.3398,83.21688,5
53.10422,2.2425153,151.86084,153.94888,2
39.4483,52.742146,151.36533,158.62358,2
35.774906,138.29189,151.96248,130.61713,5
22.162493,141.20032,151.1241,179.37686,2
92.7656,80.09844,151.70462,201.74063,2
48.671474,49.61103,151.31882,165.25485,2
19.760754,114.75296,150.75327,182.58046,2
75.433685,133.26573,151.36705,186.34662,2
177.8613,75.03761,152.41139,90.61673,5
84.54028,95.678795,151.53622,142.66144,2
110.45983,54.10772,151.60077,128.20172,5
190.34192,108.26488,153.6829,177.31946,2
145.90701,46.349438,152.33052,94.02532,5
15.08844,4.7015567,149.37517,155.69125,2
13.453607,122.11475,150.94466,67.17423,2
80.968414,97.03225,151.56108,165.52373,2
101.31321,45.94734,153.443,85.064316,5
140.61908,126.056496,153.40611,172.84142,2
22.844118,44.692608,151.21597,194.90288,2
69.329,3.6494906,152.24348,159.80524,2
82.79292,104.7897,151.4757,171.36176,2
197.70767,99.143524,153.45604,200.4488,2
187.12976,72.58968,151.54178,135.92744,2
37.392815,131.28723,150.82535,178.76971,2
118.67315,94.66304,152.40176,207.76283,2
9.570822,101.24165,150.30391,164.07854,2
165.55725,109.40279,154.58524,87.71984,5
66.48417,92.920265,151.88412,167.82893,2
27.586618,27.244473,150.31036,166.22748,2
47.14763,149.74925,150.52097,71.02139,2
77.28085,27.659725,154.16306,52.604584,5
14.0692215,61.443752,151.33044,110.93555,5
38.892853,107.34474,151.3999,89.53326,2
110.77181,118.33623,153.01512,108.29026,5
74.49781,108.17212,151.58739,178.82736,2
95.82873,118.57858,151.77255,203.73305,2
37.196777,149.51666,150.55942,88.61655,2
188.97177,15.938303,152.20898,177.0011,2
47.736996,140.76788,150.71649,81.39494,2
3.1832607,8.853531,149.24832,183.63042,2
148.56819,88.22845,154.60832,101.64761,5
143.55635,72.537796,151.88777,178.96237,2
136.21638,1.3532435,152.52864,92.56995,5
80.01417,88.07671,153.14749,127.61711,5
3.1039138,87.16543,150.18858,155.17612,2
72.72619,101.60758,151.70763,82.545876,2
104.72067,25.019388,152.87296,183.55728,2
4.1688433,17.23593,150.39952,64.90752,2
192.96121,34.451794,153.36752,58.459377,5
154.27094,70.76742,151.45055,197.6183,2
7.5512185,113.73507,150.63402,158.98764,2
26.8903,45.694347,153.13307,90.98012,5
197.3812,56.445164,152.21278,124.520294,2
19.147928,134.29295,151.05074,185.1659,2
157.51414,131.65787,153.92336,174.13184,2
162.0095,123.017265,154.33826,16.33514,5
124.78881,30.645855,153.89902,97.47807,5
163.91388,69.31674,151.18292,166.13263,2
137.02658,56.972374,150.82904,189.10173,2
35.938652,28.068733,149.66386,174.08978,2
151.69962,74.92124,152.2904,213.3678,2
111.059364,38.923416,152.5733,158.23639,2
80.22628,101.70342,151.51988,187.46555,2
142.6569,24.044651,151.97716,55.10822,5
159.81247,118.53277,154.4023,57.904335,5
61.348095,94.150444,153.1399,113.75896,5
3.6051624,144.06375,151.59506,173.54036,2
6.6029053,38.69199,151.1149,161.86172,2
37.99723,31.00907,151.42424,67.59433,5
164.7127,89.49883,153.3226,156.30894,2
45.022625,117.632484,152.95897,72.06376,5
168.3361,42.70731,152.06905,202.80182,2
32.0994,109.605446,151.15993,166.76086,2
199.63576,118.70627,154.43816,161.06834,2
72.65088,71.82606,152.13986,88.499374,2
189.85289,127.250114,155.77272,92.79015,5
55.0038,100.86274,151.89545,176.4288,2
150.66368,123.73703,155.55153,82.16763,5
122.78215,92.59613,152.63249,127.82213,2
99.34756,3.7254353,154.14992,53.91589,5
61.049763,141.67679,150.707,187.58455,2
83.7206,143.62823,151.89452,68.996765,2
163.34195,1.5155324,151.94241,109.01986,5
167.24367,0.4222005,151.43475,163.57455,2
16.754992,57.121796,151.03967,177.71803,2
125.20534,118.78731,152.96729,95.25628,2
37.375572,96.43755,151.49384,184.44342,2
178.51721,0.38300183,152.90887,141.43889,5
19.100399,114.84231,150.73413,147.40428,2
174.63768,148.41833,155.04773,174.66882,2
7.4442973,42.95245,152.69249,73.39827,5
192.52739,50.96608,152.96173,76.41899,5
94.95829,76.28961,151.7613,187.15585,2
28.723808,43.675888,151.28412,200.66524,2
106.01619,36.04272,153.42943,75.253525,5
153.59438,126.90915,155.41455,72.2786,5
83.44409,25.420877,152.68445,171.9605,2
135.92128,77.56578,152.56802,181.76547,2
164.06664,85.5711,153.44756,63.276516,2
37.07061,127.78598,150.91278,167.32741,2
155.22966,147.63667,155.61923,99.105484,5
75.06783,37.120956,151.32196,152.09451,2
120.91846,89.55797,152.47911,183.2474,2
119.98046,56.792896,150.75008,189.08298,2
104.42381,3.860765,152.34912,179.43343,2
118.07677,1.8073938,152.08083,206.34404,2
193.39268,28.747215,152.7994,55.61266,2
124.29128,44.966625,151.91162,143.19948,2
78.91198,56.218185,151.37973,174.25298,2
64.08798,21.752796,151.72656,173.53004,2
190.08928,100.460365,153.8752,83.932625,5
8.553617,48.44089,152.40692,84.29268,5
55.45668,128.64082,150.97429,83.00697,2
195.73772,117.30611,154.26262,214.13203,2
31.66897,24.413607,150.97995,75.011986,5
184.36497,21.357832,152.27458,163.11183,2
143.965,127.958275,153.4418,87.41947,2
89.37242,135.61006,151.90547,184.87613,2
195.93027,64.538414,151.51016,92.13069,5
27.301098,120.73211,150.97487,217.37068,2
115.45584,33.938988,154.03328,126.92473,5
174.54857,122.01943,154.23912,159.4074,2
23.545046,107.27836,150.87036,185.49797,2
103.4072,93.305756,152.86957,126.55786,5
159.18451,23.78093,151.4467,203.76385,2
53.678177,96.79055,153.68323,103.34128,5
189.49728,78.45084,152.35568,182.95511,2
170.14175,108.87981,153.7958,178.71167,2
124.78016,86.68011,152.76825,122.656166,2
57.958538,30.410263,150.25192,156.21545,2
178.62624,93.45236,153.19615,186.58917,2
151.14914,124.97816,153.76581,180.21709,2
162.5012,60.43995,150.90672,167.86856,2
162.25627,81.3123,154.14476,88.172966,5
100.81087,94.45677,151.59784,184.42342,2
194.08203,25.330378,152.61464,170.42462,2
146.40471,68.05147,151.08617,161.14847,2
82.07861,63.138756,152.47887,95.36157,5
113.67259,18.755878,154.32933,120.33081,5
7.824847,121.01943,150.77188,181.74652,2
174.04279,138.58247,154.74829,162.47069,2
107.48296,120.5587,153.7212,108.42949,5
109.28946,81.158875,151.92776,204.33873,2
57.24226,112.44892,152.0035,84.39765,5
112.62572,137.92126,153.15082,99.58675,5
184.58961,128.44928,154.68137,169.0486,2
35.419304,80.94536,151.83762,69.33555,5
12.00116,105.76396,152.33977,117.98268,5
104.8985,3.551622,153.99196,111.66679,5
115.05232,131.17664,152.67903,72.900764,2
11.876613,26.218521,151.07901,179.29239,2
115.56924,35.355225,152.4263,175.339,2
94.12255,132.09967,152.00815,161.85275,2
32.24272,103.85216,151.42876,47.159523,2
37.475105,117.20975,151.1432,169.60548,2
97.20905,1.0087005,153.83737,83.14953,5
122.35133,62.205067,150.65137,168.81375,2
90.88843,129.00497,152.31621,78.39462,5
174.88628,120.88097,155.76384,102.64122,5
178.90541,145.05188,156.6018,79.89934,5
69.86588,118.63923,151.74396,117.2275,5
126.93581,45.656822,151.85707,176.19008,2
130.38214,142.02179,152.98279,185.16196,2
9.474502,14.205623,149.75047,145.71564,2
58.019623,39.886303,151.73486,49.074257,5
101.647964,48.054447,152.18768,94.573006,5
59.623997,35.62581,149.98303,74.24125,2
184.00719,4.2773137,151.65868,168.90044,2
186.4592,136.92287,155.15393,82.37051,2
110.19669,24.151842,152.60147,170.11642,2
146.49504,97.09638,153.63539,154.27498,2
64.054924,143.10849,150.76505,190.13458,2
29.069103,78.69707,153.05965,73.208374,5
138.64417,68.321724,151.43939,118.5034,2
95.96606,48.69367,151.23036,141.48651,2
187.91403,68.564545,151.14925,78.98636,2
15.015544,99.311356,150.46538,180.6634,2
199.06178,45.92139,152.94984,156.78355,2
17.265228,20.75851,150.41673,129.27641,2
51.920578,96.87849,153.6157,111.774796,5
79.01615,51.649704,150.84215,163.2196,2
195.11607,119.90265,154.41382,165.7621,2
82.22518,95.531906,151.60143,66.60241,2
103.27211,28.080368,152.87224,130.97377,2
126.070145,69.46995,151.47508,156.77652,2
189.90176,44.68391,152.77971,220.77048,2
67.937675,118.94993,151.38005,93.42283,2
72.751945,6.5923467,153.95337,70.435165,5
189.27605,22.862541,152.42865,113.78622,2
23.155325,9.410454,149.7786,189.77267,2
163.7081,73.09821,153.13132,30.878162,5
67.992035,97.126755,151.84024,194.9412,2
49.16196,101.53035,151.80536,231.21695,2
61.596367,58.03603,151.75044,174.62653,2
113.254456,99.25899,153.06656,87.149445,5
127.32681,145.12997,152.9392,160.96144,2
13.336611,60.850616,152.78749,100.17028,5
127.97921,62.29305,150.66504,102.904076,2
43.47511,58.72214,151.56125,147.30731,2
128.32872,103.17902,153.00722,172.37573,2
88.19755,24.318604,153.8868,78.02876,5
62.90165,34.3258,151.2339,53.455246,5
181.25186,0.32934347,152.77423,92.91148,5
72.84079,113.830986,151.62103,99.02861,2
118.24659,95.5227,152.34988,104.038765,2
29.37315,78.07999,151.2263,195.98921,2
173.74234,2.5837984,151.6072,107.24704,2
115.853615,44.51993,152.10188,163.04634,2
116.09839,43.83856,152.16524,161.68451,2
103.99545,50.847466,151.22168,151.09659,2
163.11034,16.96175,151.46776,72.99693,2
89.63028,140.28482,152.0026,186.82053,2
69.85068,126.90185,151.28621,167.07605,2
95.74701,72.84015,153.63162,70.85636,5
182.71976,84.284966,152.87758,189.01357,2
113.56616,20.341368,152.51677,26.094135,2
53.89084,110.82478,151.59204,161.70172,2
68.007225,84.92691,151.97104,156.75282,2
91.38689,108.941,151.48747,185.38655,2
145.26216,35.627842,151.40736,165.409,2
76.02388,149.8591,151.35406,174.77226,2
175.9629,67.09001,152.22124,137.47923,5
168.50868,53.536297,151.72873,196.10757,2
104.4007,17.338655,152.77365,142.28868,2
158.89308,41.27902,151.76877,199.88603,2
168.43314,36.56377,153.72687,55.75125,5
57.4054,39.88564,151.68909,95.36589,5
48.869415,30.842026,151.18521,101.26545,5
195.12009,114.05286,154.64212,92.41151,5
35.57936,2.823644,151.36433,201.59576,2
42.189587,130.91989,150.79137,165.41809,2
58.08289,57.27142,151.74133,198.35399,2
174.39253,67.038475,150.90952,185.54129,2
55.49117,125.24344,151.04716,138.7599,2
198.75381,92.804436,153.29097,184.6748,2
25.061356,19.146502,149.52501,197.1162,2
88.43742,106.261375,151.4649,180.13362,2
181.31194,106.03199,153.6215,192.28464,2
83.38405,108.486046,151.47614,202.45282,2
163.68364,44.102905,151.8982,95.94648,2
22.993101,146.02129,151.09436,180.91032,2
79.26992,124.06594,151.5183,169.87648,2
129.6295,80.984116,152.7829,181.866,2
132.8779,140.54971,153.22876,81.92432,2
94.00236,140.0148,152.21417,162.67003,2
54.987617,89.498184,152.0249,179.463,2
45.64916,65.0796,151.72313,44.641575,2
32.848286,10.726157,150.65186,166.04817,2
120.20436,55.89807,150.77461,202.54182,2
192.9387,94.502556,153.15149,168.06525,2
77.31377,32.902905,152.23851,74.67114,2
125.029816,33.228344,152.98923,99.87862,5
70.45057,56.23834,151.58571,192.69698,2
148.1426,24.004526,151.25885,162.7169,2
181.32463,72.68367,151.48904,174.55627,2
36.550278,70.14479,151.50629,187.78401,2
13.05961,47.59102,151.22133,59.770016,2
103.18267,139.19662,153.53821,89.894394,5
171.63797,18.238585,151.75061,204.81044,2
40.01053,73.16947,152.85611,84.97236,5
169.70667,120.28752,155.26343,123.5101,5
127.708824,95.81979,153.14551,97.450836,2
145.83269,73.70266,152.09135,144.01308,2
97.77206,137.83331,152.44083,96.77694,2
101.07592,141.93839,152.48883,179.926,2
51.31998,98.887886,151.88602,202.75623,2
26.160435,121.99075,150.9051,175.2639,2
92.17324,83.86992,151.64374,167.81798,2
69.847534,26.585138,151.98412,94.81103,2
15.156245,77.02488,150.64268,92.38984,2
96.62454,55.147617,152.02435,73.774055,5
143.47978,42.71003,151.54549,167.97426,2
5.3638906,2.8576179,148.53738,217.13815,2
22.629833,26.129328,150.58525,176.14235,2
0.7732142,141.26274,152.48822,72.99756,5
114.703865,2.3320708,152.11035,180.58598,2
172.51358,49.818027,152.35121,77.44872,2
48.57854,78.80133,153.85593,82.94695,5
198.87077,79.0766,152.568,176.93861,2
110.40225,12.421142,152.48657,198.58527,2
58.35458,95.65769,151.97826,154.1844,2
183.4786,126.19582,154.5294,152.55531,2
163.891,44.403324,151.87917,102.64726,2
2.4114552,139.69771,151.67973,105.55275,2
166.355,47.942425,151.95119,186.53716,2
153.63133,99.32864,153.83127,202.42412,2
172.03368,16.93487,151.7747,155.81075,2
35.25124,76.5438,151.82529,128.84605,5
44.335724,41.127743,150.66376,179.81973,2
126.37112,99.32698,154.15614,70.2217,5
94.53867,26.633242,152.94336,182.30597,2
131.58914,46.344635,151.74185,151.65364,2
59.31603,24.200983,151.22185,166.79124,2
55.64087,131.34258,150.81674,182.77164,2
52.589233,113.39155,151.6064,98.726395,2
29.010721,128.55193,150.88995,252.52634,2
86.616844,131.35815,151.75726,86.08747,2
68.76129,4.719435,152.2373,89.55713,2
192.67564,82.645325,152.74728,173.77766,2
115.95675,70.108864,151.62114,184.36382,2
153.02005,106.24167,154.99026,132.46791,5
18.528263,28.422728,151.642,70.101555,5
179.54405,143.14278,155.14267,111.96492,2
81.683914,74.81535,151.87848,151.7929,2
14.096267,80.151375,150.48743,179.11185,2
165.52533,50.86318,151.85199,176.58719,2
144.917,75.285095,152.3227,200.3917,2
1.0050598,49.59404,150.78156,177.09456,2
76.92532,101.63663,151.59775,176.05042,2
172.87729,73.69023,151.78477,171.45876,2
89.36302,97.78547,151.51979,89.69258,2
136.63022,89.11411,153.28181,64.997826,2
81.73651,73.67557,151.88762,138.90605,2
169.44083,101.381454,153.64276,86.20482,2
43.326134,70.66696,152.05347,71.35814,5
46.10122,56.5338,151.51906,95.78167,2
128.22003,68.079544,151.22096,101.3019,2
65.36824,37.1862,150.18929,169.60204,2
163.62291,25.322327,152.33093,84.503,5
106.94191,55.408585,150.74585,187.5928,2
5.2557545,40.991844,151.04099,187.27011,2
175.09415,41.918438,152.36734,203.05344,2
117.03309,47.35893,151.86325,41.68591,2
172.13838,81.0532,153.23808,98.4213,5
111.72471,30.97559,152.64578,174.13777,2
20.819218,124.003105,150.89923,166.61728,2
64.5591,27.308262,152.64265,79.28457,5
125.30461,28.975523,152.01093,154.34917,2
10.754942,2.3847904,149.12164,36.318645,2
199.76953,5.9671874,152.5777,103.66925,5
23.172932,42.613323,153.13055,128.12495,5
164.35461,0.7530241,153.3089,62.20399,5
188.63057,106.63061,153.82515,83.12884,2
194.08215,127.510086,154.80563,192.37276,2
79.46878,80.07226,151.83055,133.27376,2
148.36041,137.78926,153.47882,163.73601,2
156.14375,91.51961,153.64108,156.90622,2
81.040764,120.375305,152.78125,96.79665,5
58.86724,116.03911,151.48322,107.21381,2
19.23955,42.44801,151.28761,167.4367,2
19.475449,27.259027,150.96443,191.58731,2
52.805706,11.01361,151.7882,165.93729,2
109.72281,0.04836201,152.7172,65.76381,5
174.98463,121.42897,154.76343,83.36261,5
50.471527,144.78899,150.42361,182.30247,2
196.26355,10.221873,152.11037,162.19011,2
47.771233,81.32229,153.06229,49.667664,5
34.33054,70.80836,151.4216,161.32834,2
102.1513,2.1461823,152.30121,77.453285,2
15.256512,121.45417,150.86104,171.42787,2
77.57218,89.42053,151.76862,191.99681,2
92.63565,75.94557,151.71799,165.65723,2
196.31055,54.93361,152.252,159.68486,2
129.559,124.6123,153.04271,133.84456,2
160.5475,6.357257,151.45323,155.82346,2
168.33247,125.91636,154.20142,162.51567,2
179.06505,87.27571,152.98619,168.2955,2
154.57085,91.8146,153.58646,146.42764,2
105.01896,12.167248,152.54002,195.63661,2
50.03421,5.348115,151.83875,84.1291,2
91.79215,128.26218,151.78403,217.17073,2
40.601505,64.04477,151.53195,192.97798,2
160.88716,100.80293,153.74037,179.53563,2
20.386902,101.201035,150.67068,126.73312,2
16.15697,121.88778,150.85199,144.24907,2
181.02977,77.24807,152.2085,66.13331,2
115.08207,47.053917,151.91512,166.96565,2
188.35336,136.87428,155.178,208.33194,2
168.17232,131.74268,154.37828,140.7164,2
140.33022,10.544906,151.77719,96.70292,2
6.6259494,122.13846,150.88737,174.90318,2
132.9524,2.2149951,151.76985,180.49187,2
174.66351,34.345573,152.9551,89.10901,5
50.519993,122.56808,151.18878,66.95706,2
15.977549,116.19852,150.70352,95.376465,2
127.16555,51.124317,151.44423,177.62843,2
114.824066,25.020826,152.50063,181.56624,2
116.64509,14.550785,152.2535,191.43436,2
46.252926,105.45121,151.6697,195.39502,2
129.92973,131.28967,153.00876,175.2853,2
194.29156,146.12068,155.6676,159.01259,2
15.707369,119.80521,151.03618,66.23843,2
128.40405,3.3630564,151.88193,180.81903,2
102.30663,55.519947,150.77898,171.75108,2
165.1248,26.71452,151.65797,202.31494,2
91.63087,91.417145,152.07468,67.68879,5
41.09672,148.15523,150.44647,163.4275,2
177.15683,96.81631,153.33058,165.59209,2
174.02992,116.77242,154.05832,166.78319,2
91.76145,0.57776105,152.3057,150.99858,2
4.0459747,77.34043,150.31396,82.1494,2
155.23982,141.16231,154.57451,90.46034,5
106.58905,75.11311,152.51466,97.4249,5
176.42259,12.186334,151.83122,142.59262,2
61.5,26.673172,151.15674,144.26506,2
105.7118,136.90677,152.55058,103.67594,2
74.88579,2.660357,152.28235,180.40793,2
49.885468,113.0137,151.56267,89.572235,2
35.09349,91.79985,151.45671,192.15703,2
35.814533,36.0526,150.70543,178.84119,2
30.224485,58.211178,151.29099,190.34831,2
10.50008,142.10318,151.40962,196.2866,2
113.78534,85.8236,152.15025,219.41826,2
35.413094,71.82524,151.5001,168.59369,2
58.77688,27.95699,150.71799,187.22427,2
128.0095,35.830097,152.09677,71.48892,2
170.59564,143.64778,154.79924,75.432106,2
165.26837,49.226353,152.95403,100.697655,5
124.569885,61.548557,150.8246,124.17517,2
144.6306,125.974815,153.53328,147.18047,2
